,presentation_code,name,type,per_item_delta,delta,cost
3281,0501040U0AAACAC,Tobramycin 80mg/2ml solution for injection vials,generic,-37.9914570075757,-392.60907,5318.43581
3297,0501050K0AAAAAA,Erythromycin 1g powder for solution for infusion vials,generic,0.127934999999979,0.511739999999918,1191.43853
3300,0501060D0AAANAN,Clindamycin 75mg/5ml oral suspension,generic,-0.660310130952382,-1502.85626,3228.53543
3301,0501060D0AAAQAQ,Clindamycin 150mg/5ml oral suspension,generic,242.6722,242.6722,476.49557
3303,0501060E0AAABAB,Clindamycin 600mg/4ml solution for injection ampoules,generic,37.06668,37.06668,91.82054
3305,0501070I0AAABAB,Colistimethate 1million unit powder for solution for injection vials,generic,3.59354563185525,1486.10546000002,39599.89121
3315,0501070U0AAACAC,Vancomycin 500mg powder for concentrate for solution for infusion vials,generic,-11.6700995555556,-194.3229,698.59714
3316,0501070U0AAACAC,Vancomycin 500mg powder for solution for infusion vials,generic,-11.6700995555556,-194.3229,698.59714
3317,0501070U0AAACAC,Vancomycin 500mg powder for concentrate for solution for infusion vials,generic,-11.6700995555556,-194.3229,698.59714
3318,0501070U0AAACAC,Vancomycin 500mg powder for solution for infusion vials,generic,-11.6700995555556,-194.3229,698.59714
3319,0501070U0AAAFAF,Vancomycin 1g powder for concentrate for solution for infusion vials,generic,-56.827138,-126.91557,501.96491
3320,0501070U0AAAFAF,Vancomycin 1g powder for solution for infusion vials,generic,-56.827138,-126.91557,501.96491
3321,0501070U0AAAFAF,Vancomycin 1g powder for concentrate for solution for infusion vials,generic,-56.827138,-126.91557,501.96491
3322,0501070U0AAAFAF,Vancomycin 1g powder for solution for infusion vials,generic,-56.827138,-126.91557,501.96491
3323,0501070U0AAAHAH,Vancomycin 50mg/5ml oral solution,generic,193.142558,-243.26287,1813.46349
3327,0501070Y0AAAAAA,Daptomycin 350mg powder for solution for infusion vials,generic,-1725.45099,-1725.45099,690.60808
3331,0501080V0AAADAD,Sulfapyridine 250mg capsules,generic,436.485005,-686.55199,1559.522
3332,0501090H0AAAZAZ,Ethambutol 300mg/5ml oral solution,generic,-313.84634,-313.84634,428.5066
3333,0501090H0AAAZAZ,Ethambutol 300mg/5ml oral suspension,generic,-313.84634,-313.84634,428.5066
3334,0501090H0AAAZAZ,Ethambutol 300mg/5ml oral solution,generic,-313.84634,-313.84634,428.5066
3335,0501090H0AAAZAZ,Ethambutol 300mg/5ml oral suspension,generic,-313.84634,-313.84634,428.5066
3346,0501100C0AAAAAA,Clofazimine 100mg capsules,generic,-75.3303295833333,-497.93424,942.37557
3347,0501110C0AAAGAG,Metronidazole 500mg suppositories,generic,21.4287079738562,720.06268,960.59154
3348,0501110C0AAAHAH,Metronidazole 1g suppositories,generic,4.38205211538461,-98.7879100000001,249.20734
3357,0501120Q0AAAAAA,Norfloxacin 400mg tablets,generic,12.53516,12.53516,22.28968
3360,0501130R0AAAMAM,Nitrofurantoin 25mg/5ml oral solution,generic,6.08642649999996,3334.93864,9639.63033
3361,0501130R0AAAMAM,Nitrofurantoin 25mg/5ml oral suspension,generic,6.08642649999996,3334.93864,9639.63033
3362,0501130R0AAAMAM,Nitrofurantoin 25mg/5ml oral solution,generic,6.08642649999996,3334.93864,9639.63033
3363,0501130R0AAAMAM,Nitrofurantoin 25mg/5ml oral suspension,generic,6.08642649999996,3334.93864,9639.63033
3367,0501130S0AAAAAA,Fosfomycin 500mg capsules,generic,-19.41765,715.37591,1586.09302
3375,0502020A0AAACAC,Ketoconazole 200mg tablets,generic,-13.6067528571429,-763.11008,3817.81424
3377,0502030B0AAAXAX,"Nystatin 100,000units/ml oral suspension sugar free",generic,-1.06359361538462,-19.60589,19.26391
3381,0502050C0AAADAD,Terbinafine 62.5mg/5ml oral solution,generic,-142.015485,-284.03097,482.14227
3382,0502050C0AAADAD,Terbinafine 62.5mg/5ml oral suspension,generic,-142.015485,-284.03097,482.14227
3383,0502050C0AAADAD,Terbinafine 62.5mg/5ml oral solution,generic,-142.015485,-284.03097,482.14227
3384,0502050C0AAADAD,Terbinafine 62.5mg/5ml oral suspension,generic,-142.015485,-284.03097,482.14227
3385,0502050C0AAAEAE,Terbinafine 250mg/5ml oral solution,generic,39.9487296992481,1586.22927,2068.76459
3386,0502050C0AAAFAF,Terbinafine 250mg/5ml oral suspension,generic,0.636743994832038,122.71951,2145.13916
3390,0503010AAAAAAAA,Emtricitabine 200mg / Tenofovir 245mg tablets,generic,165.587535833333,2447.15298,3827.46063
3393,0503010B0AAAEAE,Nevirapine 400mg modified-release tablets,generic,-48.2483466666667,-149.85126,10.21244
3394,0503010H0AAAAAA,Tenofovir 245mg tablets,generic,-30.6773691176471,-469.766520000001,17728.8342
3397,0503010Z0AAAAAA,Abacavir 600mg / Lamivudine 300mg tablets,generic,-4.26135249999999,246.87648,1038.64215
3409,0503022B0AAAAAA,Valganciclovir 450mg tablets,generic,-224.048422164223,-8496.79165000001,33886.29104
3415,0503050B0AAABAB,Ribavirin 200mg capsules,generic,73.642145,149.16883,151.05337
3419,0504010T0AAAEAE,Quinine bisulfate 300mg tablets sugar coated,generic,-0.0828501378155999,-2278.00117999931,70787.2546200002
3420,0504010T0AAAFAF,Quinine bisulfate 300mg/5ml oral suspension,generic,58.3373,58.3373,422.48245
3424,0504040M0AAAAAA,Mepacrine 100mg tablets,generic,-5.07482960949844,2924.34422,43296.21724
3430,0505020L0AAABAB,Levamisole 50mg tablets,generic,-53.8134929047619,-1174.94681,4977.46487
3431,0505030A0AAABAB,Albendazole 400mg chewable tablets,generic,-181.958690095238,-3364.20874,555.47484
3432,0505030A0AAADAD,Albendazole 400mg tablets,generic,-86.1853538235295,-311.886740000001,5070.01321
3433,0505050P0AAAAAA,Praziquantel 600mg tablets,generic,-370.449506969697,-6433.47743,2411.02077
3434,0505050P0AAABAB,Praziquantel 500mg tablets,generic,-18.8137733333333,-56.44132,38.89756
3435,0505060I0AAACAC,Ivermectin 3mg tablets,generic,-120.791067826087,-1956.75933,3520.4367
3513,0601021A0AAAHAH,Glimepiride 6mg/5ml oral suspension,generic,11.944555,257.71248,491.53585
3514,0601021H0AAAJAJ,Glibenclamide 5mg/5ml oral suspension,generic,-20.295675,77.88527,196.36189
3515,0601021H0AAAJAJ,Glibenclamide 5mg/5ml oral solution,generic,-20.295675,77.88527,196.36189
3516,0601021H0AAAJAJ,Glibenclamide 5mg/5ml oral suspension,generic,-20.295675,77.88527,196.36189
3517,0601021H0AAAJAJ,Glibenclamide 5mg/5ml oral solution,generic,-20.295675,77.88527,196.36189
3518,0601021M0AAASAS,Gliclazide 80mg/5ml oral suspension,generic,0.117951954545454,547.57139,2711.90752
3519,0601021M0AAAUAU,Gliclazide 40mg/5ml oral suspension,generic,-1.38299480952382,344.98165,2360.31881
3533,0601022B0AAAIAI,Metformin 500mg/5ml oral solution,generic,17.4616353196931,1026.5146,1931.49978
3534,0601022B0AAAIAI,Metformin 500mg/5ml oral suspension,generic,17.4616353196931,1026.5146,1931.49978
3535,0601022B0AAAIAI,Metformin 500mg/5ml oral solution,generic,17.4616353196931,1026.5146,1931.49978
3536,0601022B0AAAIAI,Metformin 500mg/5ml oral suspension,generic,17.4616353196931,1026.5146,1931.49978
3537,0601022B0AAAMAM,Metformin 1g/5ml oral solution,generic,-118.001005,-277.59867,41.59666
3616,0601040E0AAAXAX,Diazoxide 10mg/5ml oral suspension,generic,148.988888333333,609.67717,935.09818
3617,0601040E0AAAXAX,Diazoxide 10mg/5ml oral solution,generic,148.988888333333,609.67717,935.09818
3618,0601040E0AAAXAX,Diazoxide 10mg/5ml oral suspension,generic,148.988888333333,609.67717,935.09818
3619,0601040E0AAAXAX,Diazoxide 10mg/5ml oral solution,generic,148.988888333333,609.67717,935.09818
3620,0601040E0AAAYAY,Diazoxide 250mg/5ml oral solution,generic,-1284.73572666667,-2601.93934,3130.6696
3711,0602010M0AAADAD,Liothyronine 5microgram tablets,generic,16.6204279466949,16023.93182,182975.98151
3712,0602010M0AAAIAI,Liothyronine 2.5microgram capsules,generic,2.12769177777767,-460.110710000001,4332.48865
3713,0602010M0AAAUAU,Liothyronine 10microgram capsules,generic,144.841169,1513.88392,2040.33597
3714,0602010M0AAAWAW,Liothyronine 25microgram tablets,generic,-31.32517,-407.22721,1518.84978
3716,0602010V0AAAFAF,Levothyroxine sodium 50microgram capsules,generic,-56.5724761111111,-250.884660000002,8677.73774
3717,0602010V0AAAGAG,Levothyroxine sodium 25microgram capsules,generic,-145.978697604167,-3239.32394,4493.44573
3746,0602010Z0AAAAAA,Levothyroxine sodium 19microgram / Liothyronine 4.5microgram tablets,generic,18.17026,18.17026,181.0153
3747,0602010Z0AAABAB,Levothyroxine sodium 38microgram / Liothyronine 9microgram tablets,generic,-159.519511666667,-239.02353,1197.16355
3759,0602020D0AAAFAF,Carbimazole 20mg/5ml oral solution,generic,0.300950000000057,0.300950000000057,700.65142
3760,0602020D0AAAFAF,Carbimazole 20mg/5ml oral suspension,generic,0.300950000000057,0.300950000000057,700.65142
3761,0602020D0AAAFAF,Carbimazole 20mg/5ml oral solution,generic,0.300950000000057,0.300950000000057,700.65142
3762,0602020D0AAAFAF,Carbimazole 20mg/5ml oral suspension,generic,0.300950000000057,0.300950000000057,700.65142
3763,0602020D0AAAUAU,Carbimazole 2mg/5ml oral suspension,generic,0.205080000000009,0.205080000000009,477.45164
3764,0602020D0AAAUAU,Carbimazole 2mg/5ml oral solution,generic,0.205080000000009,0.205080000000009,477.45164
3765,0602020D0AAAUAU,Carbimazole 2mg/5ml oral suspension,generic,0.205080000000009,0.205080000000009,477.45164
3766,0602020D0AAAUAU,Carbimazole 2mg/5ml oral solution,generic,0.205080000000009,0.205080000000009,477.45164
3767,0602020D0AAAWAW,Carbimazole 10mg/5ml oral suspension,generic,-1.02016833333329,-18.3630299999995,2610.39646
3768,0602020D0AAAYAY,Carbimazole 10mg tablets,generic,-0.923094918926246,10591.54334,23380.35355
3769,0602020D0AAAZAZ,Carbimazole 15mg tablets,generic,-4.27122015950795,4737.2733,11605.41844
3770,0602020N0AAAGAG,Propylthiouracil 100mg/5ml oral suspension,generic,0.173730000000035,0.173730000000035,404.47498
3771,0602020N0AAAGAG,Propylthiouracil 100mg/5ml oral solution,generic,0.173730000000035,0.173730000000035,404.47498
3772,0602020N0AAAGAG,Propylthiouracil 100mg/5ml oral suspension,generic,0.173730000000035,0.173730000000035,404.47498
3773,0602020N0AAAGAG,Propylthiouracil 100mg/5ml oral solution,generic,0.173730000000035,0.173730000000035,404.47498
3774,0603010I0AAA8A8,Fludrocortisone 250micrograms/5ml oral suspension,generic,-55.9587,-167.8761,2147.55771
3777,0603020AAAAAAAA,Dexamethasone 8mg/2ml solution for injection vials,generic,2.36022285987958,-43.8137400000001,2233.09025
3778,0603020AAAAABAB,Dexamethasone 4mg/1ml solution for injection ampoules,generic,-0.540718706882007,2712.09898999998,17914.11117
3780,0603020F0AAAHAH,Cortisone 25mg tablets,generic,350.296253214286,333.07043,2825.33779
3781,0603020G0AAA6A6,Dexamethasone 2mg/5ml oral suspension,generic,4.262475,8.52495,68.05093
3782,0603020G0AAA6A6,Dexamethasone 2mg/5ml oral solution,generic,4.262475,8.52495,68.05093
3783,0603020G0AAA6A6,Dexamethasone 2mg/5ml oral suspension,generic,4.262475,8.52495,68.05093
3784,0603020G0AAA6A6,Dexamethasone 2mg/5ml oral solution,generic,4.262475,8.52495,68.05093
3785,0603020G0AAA7A7,Dexamethasone 500micrograms/5ml oral suspension,generic,-90.76874,-272.30622,950.59018
3786,0603020G0AAA7A7,Dexamethasone 500micrograms/5ml oral solution,generic,-90.76874,-272.30622,950.59018
3787,0603020G0AAA7A7,Dexamethasone 500micrograms/5ml oral suspension,generic,-90.76874,-272.30622,950.59018
3788,0603020G0AAA7A7,Dexamethasone 500micrograms/5ml oral solution,generic,-90.76874,-272.30622,950.59018
3791,0603020J0AAAJAJ,Hydrocortisone 5mg/5ml oral solution,generic,-56.8520716666666,161.61219,412.9745
3792,0603020J0AAAKAK,Hydrocortisone 10mg/5ml oral suspension,generic,-0.404026241997443,-369.62772,4500.43251
3793,0603020J0AAAXAX,Hydrocortisone 5mg/5ml oral suspension,generic,-0.020669316831551,1164.16723000001,26414.83051
3799,0603020K0AAAAAA,Methylprednisolone sodium succinate 40mg powder and solvent for solution for injection vials,generic,-2.90648,-1.41509,2.98278
3820,0604011D0AAALAL,Ethinylestradiol 2microgram tablets,generic,-94.685852658015,-13452.76867,23301.24883
3821,0604011G0AAABAB,Estradiol 50mg implant,generic,48.86774,48.86774,99.33194
3884,0604011Q0AAACAC,Conjugated oestrogens 625microgram tablets and Norgestrel 150microgram tablets,generic,2.90318,11.63004,17.45372
3894,0604012P0AAAEAE,Norethisterone 5mg/5ml oral suspension,generic,-133.29548,-1893.90298,1360.72106
3905,0604020B0AAABAB,Dutasteride 500micrograms/5ml oral solution,generic,0.127859999999998,0.255719999999997,595.37582
3916,0604020P0AAADAD,Testosterone propionate 100mg/2ml solution for injection ampoules,generic,21.5611200000001,21.5611200000001,731.07847
3917,0604020T0AAACAC,Testosterone undecanoate 1g/4ml solution for injection ampoules,generic,0.0310099999999949,-80.70839,323.45376
3923,0604030P0AAABAB,Oxandrolone 2.5mg tablets,generic,-505.257263333334,1572.63611,3116.84006
3970,0605020E0AAAPAP,Desmopressin 10micrograms/ml intranasal solution,generic,106.203932666667,1101.73497,1957.80793
3971,0605020E0AAAQAQ,Desmopressin 10micrograms/dose nasal spray,generic,-3.56162051931256,-10025.2700900001,100423.30098
3995,0606010T0AAAAAA,Calcitonin (salmon) 100units/1ml solution for injection ampoules,generic,-49.5344183333333,-927.55063,318.76517
3996,0606010T0AAACAC,Calcitonin (salmon) 50units/1ml solution for injection ampoules,generic,268.70899,537.41798,590.93683
4005,0606020T0AAAFAF,Sodium clodronate 400mg capsules,generic,-60.462295,121.36773,363.66005
4011,0606020V0AAAFAF,Zoledronic acid 5mg/100ml solution for infusion vials,generic,0.106340000000017,-247.37456,247.58724
4012,0606020W0AAAEAE,Ibandronic acid 3mg/3ml solution for injection pre-filled syringes,generic,0.369886142857148,248.97531,858.46757
4024,0607010T0AAAAAA,Quinagolide 50microgram tablets and Quinagolide 25microgram tablets,generic,65.4911309189189,2093.78817,6485.57049
4056,0702020T0AAAFAF,"Nystatin 100,000unit pessaries",generic,72.1769108333333,190.0631,2028.17949
4058,0702020Y0AAAAAA,Boric acid 600mg pessaries,generic,154.6453175,1146.01369,2728.31095
4060,0703010E0AAABAB,Ethinylestradiol 30microgram / Desogestrel 150microgram tablets,generic,-0.0554460813030717,148.128279999987,5940.63467
4075,0703010F0AAAAAA,Ethinylestradiol 20microgram / Desogestrel 150microgram tablets,generic,-0.121953952574676,-156.281049999991,16980.53731
4147,0704010I0AAABAB,Distigmine bromide 5mg tablets,generic,15.6708976666667,378.17892,2371.40841
4151,0704010U0AAACAC,Tamsulosin 400micrograms/5ml oral solution,generic,-55.344025,333.98328,1998.14229
4152,0704010U0AAAFAF,Tamsulosin 400micrograms/5ml oral suspension,generic,-1.37968219607848,-1126.97452,8100.48994
4175,0704020ABAAAEAE,Solifenacin 10mg/5ml oral suspension,generic,81.0512920000001,-725.510379999999,4650.57117
4176,0704020ABAAAEAE,Solifenacin 10mg/5ml oral solution,generic,81.0512920000001,-725.510379999999,4650.57117
4177,0704020ABAAAEAE,Solifenacin 10mg/5ml oral suspension,generic,81.0512920000001,-725.510379999999,4650.57117
4178,0704020ABAAAEAE,Solifenacin 10mg/5ml oral solution,generic,81.0512920000001,-725.510379999999,4650.57117
4188,0704020J0AAAIAI,Oxybutynin 2.5mg/5ml oral solution,generic,-182.777022857143,-1739.99111,184.22078
4189,0704020J0AAAKAK,Oxybutynin 2.5mg/5ml oral solution,generic,65.3138632755864,7449.47919,23096.13552
4190,0704020J0AAAKAK,Oxybutynin 2.5mg/5ml oral suspension,generic,65.3138632755864,7449.47919,23096.13552
4191,0704020J0AAAKAK,Oxybutynin 2.5mg/5ml oral solution,generic,65.3138632755864,7449.47919,23096.13552
4192,0704020J0AAAKAK,Oxybutynin 2.5mg/5ml oral suspension,generic,65.3138632755864,7449.47919,23096.13552
4193,0704020J0AAAMAM,Oxybutynin 5mg/5ml oral solution,generic,0.297754166666607,-819.42987,1642.43279
4194,0704020J0AAAMAM,Oxybutynin 5mg/5ml oral suspension,generic,0.297754166666607,-819.42987,1642.43279
4195,0704020J0AAAMAM,Oxybutynin 5mg/5ml oral solution,generic,0.297754166666607,-819.42987,1642.43279
4196,0704020J0AAAMAM,Oxybutynin 5mg/5ml oral suspension,generic,0.297754166666607,-819.42987,1642.43279
4203,0704020N0AAAJAJ,Tolterodine 2mg/5ml oral suspension,generic,0.448755668498173,-522.44351,2292.27098
4219,070403000AAAEAE,Tricitrates oral solution,generic,-35.2919085795455,-1972.05751,3096.25134
4226,0704040D0AAAAAA,Chlorhexidine acetate 0.02% catheter maintenance solution,generic,-9.82632775641025,-306.79171,3057.4029
4251,0704050J0AAAHAH,Papaverine 30mg/1ml solution for injection vials,generic,-54.173655,-108.34731,289.36026
4256,0704050Y0AAAVAV,Yohimbine 5mg tablets,generic,13.8945428571429,561.09338,2087.24211
4257,0704050Z0AAAEAE,Sildenafil 5mg/5ml oral suspension,generic,-69.0184390000001,98.5026199999998,2661.56889
4258,0704050Z0AAAEAE,Sildenafil 5mg/5ml oral solution,generic,-69.0184390000001,98.5026199999998,2661.56889
4259,0704050Z0AAAEAE,Sildenafil 5mg/5ml oral suspension,generic,-69.0184390000001,98.5026199999998,2661.56889
4260,0704050Z0AAAEAE,Sildenafil 5mg/5ml oral solution,generic,-69.0184390000001,98.5026199999998,2661.56889
4261,0704050Z0AAAFAF,Sildenafil 25mg/5ml oral solution,generic,-62.4184635714286,-345.37927,732.3998
4262,0704050Z0AAAHAH,Sildenafil 50mg/5ml oral suspension,generic,-7.61811666666668,262.75385,405.55795
4263,0704050Z0AAAHAH,Sildenafil 50mg/5ml oral solution,generic,-7.61811666666668,262.75385,405.55795
4264,0704050Z0AAAHAH,Sildenafil 50mg/5ml oral suspension,generic,-7.61811666666668,262.75385,405.55795
4265,0704050Z0AAAHAH,Sildenafil 50mg/5ml oral solution,generic,-7.61811666666668,262.75385,405.55795
4266,0704050Z0AAAIAI,Sildenafil 12.5mg/5ml oral solution,generic,-66.4742365714285,562.16332,3130.87076
4267,0704050Z0AAAIAI,Sildenafil 12.5mg/5ml oral suspension,generic,-66.4742365714285,562.16332,3130.87076
4268,0704050Z0AAAIAI,Sildenafil 12.5mg/5ml oral solution,generic,-66.4742365714285,562.16332,3130.87076
4269,0704050Z0AAAIAI,Sildenafil 12.5mg/5ml oral suspension,generic,-66.4742365714285,562.16332,3130.87076
4270,0704050Z0AAAKAK,Sildenafil 10mg/5ml oral suspension,generic,-0.628015976190468,-92.1687400000001,1579.60809
4271,0704050Z0AAALAL,Sildenafil 25mg/5ml oral suspension,generic,-7.68700555555557,571.21171,1371.70516
4279,0801000T0AAACAC,Mesna 400mg tablets,generic,-144.79477,-147.72719,425.58705
4280,0801030L0AAABAB,Mercaptopurine 10mg tablets,generic,50.364110965909,6264.3723,17059.97608
4281,0801030L0AAAGAG,Mercaptopurine 10mg capsules,generic,35.6886010474632,-2089.80396,18364.94502
4282,0801030L0AAALAL,Mercaptopurine 25mg capsules,generic,35.5436558333334,595.32567,1954.77881
4284,0801030P0AAAIAI,Methotrexate 5mg/2ml solution for injection vials,generic,-8.34612416666667,6.73484999999999,127.09289
4300,0801030T0AAAAAA,Tioguanine 40mg tablets,generic,71.7884602380953,581.85707,1057.88416
4301,0801050AAAAACAC,Imatinib 100mg tablets,generic,-577.2076825,-802.58083,703.66907
4302,0801050P0AAABAB,Hydroxycarbamide 500mg/5ml oral solution,generic,34.1506681666667,965.12968,2776.60831
4303,0801050P0AAADAD,Hydroxycarbamide 500mg/5ml oral suspension,generic,2.44774036090226,-327.76927,4909.13971
4305,0802010G0AAAHAH,Azathioprine 10mg capsules,generic,2.3721906666666,-2829.3321,2506.80059
4306,0802010G0AAAPAP,Azathioprine 50mg/5ml oral solution,generic,-3.68428018427517,-553.441859999999,2068.47724
4321,0802010M0AAABAB,Mycophenolate motefil 500mg tablets,generic,0.0677685658075848,2399.43134999994,112651.60935
4327,0802010N0AAAAAA,Mycophenolic acid 180mg gastro-resistant tablets,generic,4.82653160468544,701.201499999999,6537.42339
4328,0802010N0AAABAB,Mycophenolic acid 360mg gastro-resistant tablets,generic,-8.01582140409968,-2143.05649000001,29404.74872
4331,0802020G0AAAGAG,Ciclosporin 100mg/ml oral solution sugar free,generic,14.9622521390374,855.4554,2644.8273
4352,0802020T0AAAGAG,Tacrolimus 2.5mg/5ml oral suspension,generic,-304.037568555555,-1848.56033,8877.77787
4353,0802020T0AAAGAG,Tacrolimus 2.5mg/5ml oral solution,generic,-304.037568555555,-1848.56033,8877.77787
4354,0802020T0AAAGAG,Tacrolimus 2.5mg/5ml oral suspension,generic,-304.037568555555,-1848.56033,8877.77787
4355,0802020T0AAAGAG,Tacrolimus 2.5mg/5ml oral solution,generic,-304.037568555555,-1848.56033,8877.77787
4356,0802020T0AAALAL,Tacrolimus 5mg/5ml oral suspension,generic,-164.395113898809,-11575.94197,25794.83552
4384,0803020L0AAAAAA,Megestrol 40mg tablets,generic,-26.3694000197629,-322.268520000001,5930.74045
4385,0803020L0AAAHAH,Megestrol 40mg/5ml oral suspension,generic,269.13692,807.41076,1257.78458
4398,0803042N0AAABAB,Leuprorelin 11.25mg powder and solvent for suspension for injection vials,generic,0.0900000000000034,-209.33782,209.51782
4410,0803043N0AAAAAA,Octreotide 50micrograms/1ml solution for injection ampoules,generic,-4.45110179487179,-1190.25739,1782.27441
4411,0803043N0AAADAD,Octreotide 1mg/5ml solution for injection vials,generic,-122.012905757576,-4327.59159,15392.10037
4412,0803043N0AAAMAM,Octreotide 500micrograms/1ml solution for injection vials,generic,-313.649708,-879.90678,2409.19616
4437,0901011W0AAAAAA,Sodium feredetate 190mg/5ml oral solution sugar free,generic,0.0538977832863576,-2670.24682999947,123780.187479999
4443,0901020D0AAAFAF,Cyanocobalamin 1mg tablets,generic,0.592515376554848,1197.38485,5985.49078
4444,0901020D0AAAHAH,Cyanocobalamin 1mg modified-release tablets,generic,0.273461500115345,4687.58721000003,39632.5585700001
4459,0901020N0AAADAD,Hydroxocobalamin 500micrograms/5ml oral suspension,generic,34.76983,947.96509,1369.79289
4460,0901020N0AAADAD,Hydroxocobalamin 500micrograms/5ml oral solution,generic,34.76983,947.96509,1369.79289
4461,0901020N0AAADAD,Hydroxocobalamin 500micrograms/5ml oral suspension,generic,34.76983,947.96509,1369.79289
4462,0901020N0AAADAD,Hydroxocobalamin 500micrograms/5ml oral solution,generic,34.76983,947.96509,1369.79289
4500,0901040A0AAAAAA,Anagrelide 500microgram capsules,generic,16.7125636605158,1017.82406000001,37195.8165
4506,0902011U0AAAHAH,Potassium chloride 600mg (potassium 8mmol) modified-release tablets,generic,8.85969667105982,8255.7864,56326.13752
4507,0902011U0AAARAR,Potassium chloride 375mg/5ml oral solution,generic,28.7963097,1463.593,4438.33403
4512,0902012H0AAAKAK,St Mark's Hospital Formula rehydration 26g oral powder sachets,generic,-125.853068901099,2566.81617,7470.20658
4522,0902012L0AAAAAA,Sodium chloride 500mg capsules,generic,-553.647405,-1845.89317,369.90191
4523,0902012L0AAARAR,Sodium chloride 300mg capsules,generic,86.148865,33.4375299999999,933.47379
4532,0902013P0AAABAB,Potassium bicarbonate 500mg capsules,generic,-219.84727,3773.66889,4492.70568
4534,0902021Q0AAAEAE,Sodium bicarbonate 8.4% (1mmol/ml) solution for injection 10ml ampoules,generic,20.4657228888889,-40.63787,2207.65589
4535,0902021Q0AAARAR,Sodium bicarbonate 8.4% (1mmol/ml) solution for injection 250ml bottles,generic,14.5934844545455,126.45966,340.68669
4539,0902021S0AAA2A2,Sodium chloride 0.9% infusion 250ml bags,generic,-46.383503,-258.85453,17.95801
4540,0902021S0AAADAD,Sodium chloride 0.9% solution for injection 20ml ampoules,generic,5.28808031111112,764.92442,2889.97192
4569,0902021X0AAAEAE,Water for injections 20ml ampoules,generic,-1.10632861211642,-129.64559,3526.11251
4570,0902021X0AAAPAP,Water for injections 10ml vials,generic,0.798858131492615,-33.0850400000004,2598.82115
4571,0902021X0AAAWAW,Water for injections 50ml vials,generic,67.7423,67.7423,69.6289
4572,0902021X0AAAZAZ,Water for infusion 1litre Viaflo bags,generic,-6.57528186363635,844.413350000001,5253.34683
5419,0904010G0AAABAB,Fructose powder,generic,68.12947,239.90898,343.55902
7223,0905011D0AAAEAE,Calcium carbonate 1.25g tablets,generic,0.453886549019607,-53.9515700000001,1006.17046
7229,0905011K0AAAGAG,Calcium gluconate 600mg tablets,generic,21.2468705,244.19351,796.03014
7239,0905013A0AAAEAE,Magnesium aspartate (magnesium 10mmol) granules sachets,generic,159.174476052632,4323.57687,5767.20112
7243,0905013F0AAABAB,Magnesium citrate 100mg capsules,generic,-0.547562149859942,729.77911,1652.20232
7244,0905013F0AAACAC,Magnesium citrate 150mg tablets,generic,-1.71352179999994,818.555360000001,5168.36043
7245,0905013F0AAADAD,Magnesium citrate 200mg tablets,generic,23.0504213846154,2076.11804,6581.22096
7246,0905013G0AAA2A2,Magnesium glycerophosphate (magnesium 97.2mg (4mmol)) tablets,generic,28.6643681966431,937.206549999999,23192.03589
7247,0905013G0AAA4A4,Magnesium glycerophosphate (magnesium 97.2mg (4mmol)) capsules,generic,-7.81486598275856,-5089.97957999998,40422.94642
7264,0905013P0AAAAAA,Magnesium lactate 84mg modified-release tablets,generic,-130.214562225064,-609.15545,6150.55308
7266,090502100AAAAAA,Sodium dihydrogen phosphate anhydrous 1.936g effervescent tablets,generic,0.0615111395730707,258.18156,1299.24664
7267,090502100AAAMAM,Phosphate 0.98mmol/ml / Sodium 0.78mmol/ml oral solution,generic,93.8490417611336,4242.75829,11509.02574
7268,090502100AAAQAQ,Phosphate 1mmol/ml oral solution,generic,236.104474,1180.52237,3671.35775
7272,0905021F0AAATAT,Potassium dihydrogen phosphate 13.6% (potassium 1mmol/ml) oral solution,generic,-26.9889471111111,-1799.49338,1945.74107
7273,0905021L0AAAHAH,Sodium dihydrogen phosphate dihydrate 840mg capsules,generic,0.205280000000016,0.205280000000016,477.91575
7274,0905021L0AAASAS,Sodium dihydrogen phosphate dihydrate 780mg/5ml oral solution,generic,-1.0112713095238,254.53299,1103.07875
7318,0906012B0AAACAC,Betacarotene 15mg capsules,generic,-610.833155,-1221.66631,38.81301
7319,0906012B0AAADAD,Betacarotene 9mg capsules,generic,-8.68826,-34.75304,52.25059
7322,0906022K0AAAAAA,Nicotinamide 50mg tablets,generic,30.1531711111111,144.85552,840.73213
7323,0906022K0AAACAC,Nicotinamide 500mg tablets,generic,-18.882452945055,831.866559999999,5144.26242
7324,0906022K0AAAGAG,Nicotinamide 500mg capsules,generic,39.2640792356892,1214.92281,9731.31114
7325,0906022K0AAAPAP,Nicotinamide 250mg tablets,generic,35.8754389473684,3408.51259,5453.7585
7327,0906024N0AAANAN,Pyridoxine 20mg tablets,generic,-8.214005111926,366.5288,6847.46454
7348,0906025P0AAA3A3,Riboflavin 50mg/5ml oral solution,generic,5.6701875,22.68075,1328.87079
7349,0906025P0AAA3A3,Riboflavin 50mg/5ml oral suspension,generic,5.6701875,22.68075,1328.87079
7350,0906025P0AAA3A3,Riboflavin 50mg/5ml oral solution,generic,5.6701875,22.68075,1328.87079
7351,0906025P0AAA3A3,Riboflavin 50mg/5ml oral suspension,generic,5.6701875,22.68075,1328.87079
7352,0906025P0AAAAAA,Riboflavin 50mg tablets,generic,-14.930625,142.49396,314.84917
